"NAME:","run_4_1.csv"
"EXPERIMENT TIME:","05/06/2023 12:15 "
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","165"

"Time [sec]","ACC X","ACC Y","ACC Z"
"56.950012","20.01","-2.47","-20.01"
"57.020004","4.39","-16.24","7.88"
"57.09001","0.12","-14.51","1.77"
"57.160004","8.67","-19.85","-11.53"
"57.23001","1.26","-16.75","1.26"
"57.300003","-6.12","-1.45","1.69"
"57.37001","-7.61","-5.10","1.14"
"57.450012","-1.29","3.53","-0.82"
"57.520004","-8.75","4.86","-2.20"
"57.59001","13.38","-20.01","-20.01"
"57.660004","9.85","-17.14","-11.92"
"57.73001","20.01","10.55","-0.55"
"57.800003","-2.98","-6.24","-2.63"
"57.87001","14.44","-19.02","-11.41"
"57.940002","17.65","-20.01","6.55"
"58.01001","-3.33","-5.57","-8.36"
"58.09001","-4.71","1.26","-1.41"
"58.160004","-6.47","3.96","-0.27"
